Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,-9999
1,Liel Abada,il ISR,FW,sct Celtic,21-011,2001,1.0,0,2,1,50.0,1.98,0.99,0.00,0.00,18.0,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,1339039e
2,Oliver Abildgaard,dk DEN,MF,sct Celtic,26-126,1996,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,8f5cdf66
3,Mohammad Abu Fani,il ISR,MF,il Maccabi Haifa,24-170,1998,2.7,0,8,1,12.5,2.99,0.37,0.00,0.00,25.8,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,f417a1fa
4,Francesco Acerbi,it ITA,DF,it Inter,34-246,1988,1.2,0,2,1,50.0,1.62,0.81,0.00,0.00,6.5,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches,b96b595c
5,Marcos Acuña,ar ARG,DF,es Sevilla,30-351,1991,1.8,0,1,0,0.0,0.56,0.00,0.00,,25.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,81442ecb
6,Chikwubuike Adamu,at AUT,FW,at RB Salzburg,21-130,2001,0.7,0,1,0,0.0,1.43,0.00,0.00,,7.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,82e12fe7
7,Antonio Adán,es ESP,GK,pt Sporting CP,35-154,1987,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,65d62814
8,Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,31-138,1991,3.7,0,5,1,20.0,1.35,0.27,0.00,0.00,16.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,ee926a02
9,Karim Adeyemi,de GER,MFFW,de Dortmund,20-269,2002,1.5,1,3,1,33.3,1.99,0.66,0.33,1.00,18.8,0,0,0,0.6,0.6,0.19,+0.4,+0.4,Matches,501055d8
10,Amine Adli,fr FRA,FWMF,de Leverkusen,22-157,2000,0.8,0,3,1,33.3,3.60,1.20,0.00,0.00,14.0,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches,dcfb17f4
11,Manuel Akanji,ch SUI,DF,eng Manchester City,27-087,1995,3.0,0,1,0,0.0,0.33,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,89ac64a6
12,Nathan Aké,nl NED,DF,eng Manchester City,27-238,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,eaeca114
13,David Alaba,at AUT,DF,es Real Madrid,30-112,1992,3.1,0,1,0,0.0,0.32,0.00,0.00,,31.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,05439de2
14,Lucas Alario,ar ARG,FW,de Eint Frankfurt,30-006,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,834d0be5
15,Jordi Alba,es ESP,DF,es Barcelona,33-207,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,4601e194
16,Thiago Alcántara,es ESP,MF,eng Liverpool,31-186,1991,2.4,0,2,1,50.0,0.82,0.41,0.00,0.00,25.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,77e84962
17,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,24-007,1998,3.0,1,7,4,57.1,2.34,1.34,0.14,0.25,21.5,2,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches,cd1acf9d
18,Sotiris Alexandropoulos,gr GRE,MF,pt Sporting CP,20-322,2001,1.3,0,3,1,33.3,2.23,0.74,0.00,0.00,30.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,4288f249
19,Faride Alidou,de GER,DF,de Eint Frankfurt,21-088,2001,0.2,1,2,2,100.0,8.57,8.57,0.50,0.50,13.0,0,0,0,0.2,0.2,0.10,+0.8,+0.8,Matches,00f518d8
20,Alisson,br BRA,GK,eng Liverpool,30-012,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7a2e46a8
21,Marcos Alonso,es ESP,DF,es Barcelona,31-290,1990,2.5,0,2,0,0.0,0.81,0.00,0.00,,19.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,f4290206
22,Éder Álvarez Balanta,co COL,MF,be Club Brugge,29-228,1993,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,8ce30c57
23,Edson Álvarez,mx MEX,MF,nl Ajax,24-355,1997,4.0,1,6,1,16.7,1.51,0.25,0.17,1.00,12.4,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches,8b3ab7ad
24,Julián Álvarez,ar ARG,FW,eng Manchester City,22-256,2000,2.6,1,8,3,37.5,3.08,1.15,0.13,0.33,11.5,0,0,0,1.5,1.5,0.18,-0.5,-0.5,Matches,15ab5a2b
25,Nadiem Amiri,de GER,MFDF,de Leverkusen,25-352,1996,0.2,0,1,0,0.0,5.00,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,555d5edd
26,Robert Andrich,de GER,MF,de Leverkusen,28-022,1994,2.5,1,4,1,25.0,1.59,0.40,0.25,1.00,21.0,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches,e0b113a7
27,Peter Ankersen,dk DEN,DF,dk FC Copenhagen,32-022,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,df525574
28,Charles Aránguiz,cl CHI,MF,de Leverkusen,33-180,1989,2.4,0,1,0,0.0,0.42,0.00,0.00,,11.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches,56413b1f
29,Ronald Araújo,uy URU,DF,es Barcelona,23-221,1999,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,12.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,2bef2bca
30,Scott Arfield,ca CAN,MF,sct Rangers,33-347,1988,1.8,1,4,2,50.0,2.24,1.12,0.25,0.50,16.9,0,0,0,0.5,0.5,0.14,+0.5,+0.5,Matches,b1313ec4
31,Hákon Arnar Haraldsson,is ISL,FWMF,dk FC Copenhagen,19-187,2003,1.5,0,3,0,0.0,1.97,0.00,0.00,,23.5,1,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,e2ae54db
32,Kepa Arrizabalaga,es ESP,GK,eng Chelsea,28-011,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,28d596a0
33,Arthur,br BRA,FW,pt Sporting CP,24-103,1998,0.0,1,1,1,100.0,90.00,90.00,1.00,1.00,7.1,0,0,0,0.2,0.2,0.23,+0.8,+0.8,Matches,184ad240
34,Marco Asensio,es ESP,FWMF,es Real Madrid,26-266,1996,0.8,1,5,2,40.0,6.25,2.50,0.20,0.50,15.7,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches,45af8a54
35,Kristjan Asllani,al ALB,MF,it Inter,20-219,2002,0.2,0,1,1,100.0,4.74,4.74,0.00,0.00,7.3,0,0,0,0.5,0.5,0.49,-0.5,-0.5,Matches,0fdcef0e
36,Omer Atzili,il ISR,FWMF,il Maccabi Haifa,29-079,1993,2.4,2,13,6,46.2,5.42,2.50,0.15,0.33,20.8,1,0,0,0.6,0.6,0.05,+1.4,+1.4,Matches,92fffd91
37,Pierre-Emerick Aubameyang,ga GAB,FW,eng Chelsea,33-118,1989,2.9,2,7,3,42.9,2.38,1.02,0.29,0.67,10.5,0,0,0,1.6,1.6,0.23,+0.4,+0.4,Matches,d5dd5f1f
38,Fredrik Aursnes,no NOR,MF,pt Benfica,26-308,1995,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,f0677ed7
39,Sardar Azmoun,ir IRN,FW,de Leverkusen,27-286,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,10549b49
40,César Azpilicueta,es ESP,DF,eng Chelsea,33-047,1989,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,53cad200
41,Youri Baas,nl NED,DF,nl Ajax,19-211,2003,0.5,0,1,0,0.0,2.05,0.00,0.00,,9.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,ca002b1a
42,Alexander Bah,dk DEN,DF,pt Benfica,24-309,1997,3.7,0,2,0,0.0,0.54,0.00,0.00,,20.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,78f21137
43,Eric Bailly,ci CIV,DF,fr Marseille,28-185,1994,3.3,0,1,0,0.0,0.31,0.00,0.00,,21.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,a1232f4e
44,Stefan Bajcetic,es ESP,MF,eng Liverpool,17-357,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,32e8417f
45,Mitchel Bakker,nl NED,DF,de Leverkusen,22-116,2000,1.8,0,3,1,33.3,1.71,0.57,0.00,0.00,13.8,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches,a8567629
46,Alejandro Balde,es ESP,DF,es Barcelona,18-361,2003,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5ccc9672
47,Leonardo Balerdi,ar ARG,DF,fr Marseille,23-261,1999,3.5,1,3,1,33.3,0.87,0.29,0.33,1.00,7.7,0,0,0,0.3,0.3,0.10,+0.7,+0.7,Matches,7c3ed041
48,Fodé Ballo-Touré,sn SEN,DF,it Milan,25-284,1997,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,f449640d
49,Nicolò Barella,it ITA,MF,it Inter,25-249,1997,2.7,1,1,1,100.0,0.37,0.37,1.00,1.00,7.1,0,0,0,0.2,0.2,0.22,+0.8,+0.8,Matches,6928979a
50,Borna Barišić,hr CRO,DF,sct Rangers,29-338,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,712dd708
51,Calvin Bassey,ng NGA,DF,nl Ajax,22-287,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,a36524bf
52,Fortune Bassey,ng NGA,FW,cz Viktoria Plzeň,24-008,1998,0.9,0,3,1,33.3,3.51,1.17,0.00,0.00,20.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,29b7b767
53,Alessandro Bastoni,it ITA,DF,it Inter,23-184,1999,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,75b86fb3
54,Dylan Batubinsika,fr FRA,DF,il Maccabi Haifa,26-241,1996,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,37d39918
55,Martin Baturina,hr CRO,MF,hr Dinamo Zagreb,19-240,2003,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,d1eda5f0
56,Raoul Bellanova,it ITA,MF,it Inter,22-150,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,e3756e72
57,Jude Bellingham,eng ENG,MF,de Dortmund,19-107,2003,4.0,4,6,4,66.7,1.50,1.00,0.67,1.00,13.2,0,0,0,0.8,0.8,0.13,+3.2,+3.2,Matches,57d88cf9
58,Ismaël Bennacer,dz ALG,MF,it Milan,24-317,1997,2.9,0,2,1,50.0,0.68,0.34,0.00,0.00,25.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,db092d3b
59,Rodrigo Bentancur,uy URU,MF,eng Tottenham,25-111,1997,3.7,0,2,0,0.0,0.55,0.00,0.00,,24.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,3b8674e6
60,Karim Benzema,fr FRA,FW,es Real Madrid,34-299,1987,2.3,0,14,6,42.9,6.03,2.58,0.00,0.00,13.0,0,0,0,1.7,1.7,0.12,-1.7,-1.7,Matches,70d74ece
61,Steven Berghuis,nl NED,MFFW,nl Ajax,30-299,1991,3.6,1,7,1,14.3,1.94,0.28,0.14,1.00,25.1,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches,713c144a
62,Steven Bergwijn,nl NED,FW,nl Ajax,25-006,1997,3.8,2,6,3,50.0,1.57,0.79,0.17,0.33,23.8,0,1,1,1.9,1.1,0.18,+0.1,-0.1,Matches,a29b1131
63,Alexandro Bernabei,ar ARG,FW,sct Celtic,22-020,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,67b09a18
64,Bernardo,br BRA,DF,at RB Salzburg,27-153,1995,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,17370b95
65,Juan Bernat,es ESP,DF,fr Paris S-G,29-227,1993,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,433dc9a2
66,Victor Bernth Kristiansen,dk DEN,DF,dk FC Copenhagen,19-302,2002,4.0,0,1,0,0.0,0.25,0.00,0.00,,14.8,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches,505486d6
67,Modou Biramé Ndiaye,sn SEN,MF,cz Viktoria Plzeň,25-350,1996,1.2,0,1,1,100.0,0.86,0.86,0.00,0.00,19.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,d00fd50a
68,Yves Bissouma,ml MLI,MF,eng Tottenham,26-045,1996,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,6c203af0
69,Janis Blaswich,de GER,GK,de RB Leipzig,31-165,1991,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,663e080e
70,Daley Blind,nl NED,DF,nl Ajax,32-219,1990,3.9,0,2,0,0.0,0.51,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,691bef82
71,Petar Bočkaj,hr CRO,MFFW,hr Dinamo Zagreb,26-083,1996,0.3,0,2,0,0.0,7.83,0.00,0.00,,21.5,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,73b9fa8a
72,Nicolai Boilesen,dk DEN,DF,dk FC Copenhagen,30-240,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,08fe932d
73,Valerii Bondar,ua UKR,DF,ua Shakhtar,23-229,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7713c72a
74,Artem Bondarenko,ua UKR,MF,ua Shakhtar,22-054,2000,3.5,0,1,0,0.0,0.29,0.00,0.00,,6.1,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches,415568b5
75,Leonardo Bonucci,it ITA,DF,it Juventus,35-166,1987,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,52ec54d0
76,Gonçalo Borges,pt POR,FWMF,pt Porto,21-199,2001,0.4,0,1,0,0.0,2.50,0.00,0.00,,22.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,4d1c4a5d
77,Rafael Borré,co COL,FWMF,de Eint Frankfurt,27-029,1995,1.0,0,1,1,100.0,0.97,0.97,0.00,0.00,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,c68da769
78,Yassine Bounou,ma MAR,GK,es Sevilla,31-192,1991,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,f6798fc3
79,Dedryck Boyata,be BEL,DF,be Club Brugge,31-320,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7c473e12
80,Julian Brandt,de GER,FWMF,de Dortmund,26-165,1996,2.9,1,8,2,25.0,2.73,0.68,0.13,0.50,16.9,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches,a167537f
81,Gleison Bremer,br BRA,DF,it Juventus,25-210,1997,3.0,0,3,0,0.0,1.00,0.00,0.00,,17.7,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches,5fd5ed86
82,Brian Brobbey,nl NED,FW,nl Ajax,20-255,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,4c184730
83,Armando Broja,al ALB,FW,eng Chelsea,21-034,2001,0.8,0,1,0,0.0,1.22,0.00,0.00,,12.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,97220da2
84,Marcelo Brozović,hr CRO,MF,it Inter,29-332,1992,1.9,0,2,0,0.0,1.04,0.00,0.00,,23.9,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,33b8d077
85,Bryan,es ESP,MFFW,eng Tottenham,21-245,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7b5ab7f2
86,Pavel Bucha,cz CZE,MF,cz Viktoria Plzeň,24-217,1998,2.7,0,2,0,0.0,0.75,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,3235182a
87,Tajon Buchanan,ca CAN,MFDF,be Club Brugge,23-248,1999,1.8,0,1,0,0.0,0.56,0.00,0.00,,27.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,3aca6420
88,Marko Bulat,hr CRO,MF,hr Dinamo Zagreb,21-018,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,eaeefc50
89,Sergio Busquets,es ESP,MF,es Barcelona,34-090,1988,2.6,0,1,0,0.0,0.39,0.00,0.00,,5.0,0,0,0,0.2,0.2,0.20,-0.2,-0.2,Matches,5ab0ea87
90,Davide Calabria,it ITA,DF,it Milan,25-312,1996,1.6,0,2,0,0.0,1.23,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,2146785a
91,Hakan Çalhanoğlu,tr TUR,MF,it Inter,28-248,1994,2.9,1,4,3,75.0,1.40,1.05,0.25,0.33,28.2,0,0,0,0.1,0.1,0.02,+0.9,+0.9,Matches,cd0fa27b
92,Eduardo Camavinga,fr FRA,MF,es Real Madrid,19-338,2002,1.4,0,1,0,0.0,0.74,0.00,0.00,,15.0,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches,7b9c2d84
93,Emre Can,de GER,MF,de Dortmund,28-275,1994,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,a65ce836
94,João Cancelo,pt POR,DF,eng Manchester City,28-140,1994,3.6,0,8,2,25.0,2.22,0.55,0.00,0.00,24.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,bd6351cd
95,Nicolás Capaldo,ar ARG,MF,at RB Salzburg,25-030,1997,3.0,0,3,0,0.0,1.00,0.00,0.00,,13.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,6885cc44
96,Fábio Cardoso,pt POR,DF,pt Porto,28-178,1994,1.0,0,1,0,0.0,1.00,0.00,0.00,,8.6,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches,4a5839fa
97,David Carmo,pt POR,DF,pt Porto,23-087,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,3ce20eda
98,Carmona,es ESP,DF,es Sevilla,20-258,2002,4.0,0,3,0,0.0,0.75,0.00,0.00,,15.3,0,0,0,0.6,0.6,0.18,-0.6,-0.6,Matches,2dce876a
99,Yannick Carrasco,be BEL,DFMF,es Atlético Madrid,29-040,1993,1.7,0,6,1,16.7,3.53,0.59,0.00,0.00,22.0,2,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,de39485a
100,Cameron Carter-Vickers,us USA,DF,sct Celtic,24-287,1997,3.0,0,2,0,0.0,0.67,0.00,0.00,,10.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,88ced02c
101,Dani Carvajal,es ESP,DF,es Real Madrid,30-276,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,4958bfb2
102,Fabio Carvalho,pt POR,MFFW,eng Liverpool,20-045,2002,1.0,0,3,0,0.0,3.00,0.00,0.00,,21.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,966e28d0
103,Dani Ceballos,es ESP,MF,es Real Madrid,26-068,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,c0617e2b
104,Aleš Čermák,cz CZE,MF,cz Viktoria Plzeň,28-013,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,a33a0dc0
105,Trevoh Chalobah,eng ENG,DF,eng Chelsea,23-101,1999,1.6,0,2,0,0.0,1.26,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,5515376c
106,Timothy Chandler,us USA,DF,de Eint Frankfurt,32-199,1990,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,34.0,1,0,0,0.0,0.0,0.02,0.0,0.0,Matches,b3b7f5a6
107,Tjaronn Chery,sr SUR,FWMF,il Maccabi Haifa,34-132,1988,4.0,1,16,3,18.8,4.00,0.75,0.06,0.33,25.9,2,0,0,0.7,0.7,0.04,+0.3,+0.3,Matches,71031a25
108,Ben Chilwell,eng ENG,DF,eng Chelsea,25-297,1996,2.8,0,2,0,0.0,0.73,0.00,0.00,,27.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,d2424d1b
109,Chiquinho,pt POR,MF,pt Benfica,27-087,1995,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,262e5a82
110,Tomáš Chorý,cz CZE,FW,cz Viktoria Plzeň,27-261,1995,2.6,0,6,1,16.7,2.27,0.38,0.00,0.00,12.8,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches,163bbd4a
111,Andreas Christensen,dk DEN,DF,es Barcelona,26-187,1996,2.4,0,1,1,100.0,0.42,0.42,0.00,0.00,10.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,1cb49278
112,Viktor Claesson,se SWE,FWMF,dk FC Copenhagen,30-285,1992,3.6,0,1,0,0.0,0.28,0.00,0.00,,8.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,b3a712de
113,Jonathan Clauss,fr FRA,DF,fr Marseille,30-019,1992,2.8,0,2,1,50.0,0.71,0.36,0.00,0.00,19.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,5219ab4a
114,Sebastián Coates,uy URU,DF,pt Sporting CP,32-007,1990,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,1fbbfbde
115,Josh Cohen,us USA,GK,il Maccabi Haifa,30-057,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,75c2e240
116,Antonio Čolak,hr CRO,FW,sct Rangers,29-027,1993,2.2,0,3,1,33.3,1.34,0.45,0.00,0.00,16.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,bfde3de5
117,Kingsley Coman,fr FRA,FW,de Bayern Munich,26-123,1996,1.3,0,4,2,50.0,3.03,1.51,0.00,0.00,17.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,042e8a49
118,Francisco Conceição,pt POR,FW,nl Ajax,19-304,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5ef3d210
119,Andreas Cornelius,dk DEN,FW,dk FC Copenhagen,29-212,1993,1.0,0,1,0,0.0,1.00,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,c693347d
120,Pierre Cornud,fr FRA,DF,il Maccabi Haifa,25-306,1996,2.4,0,1,0,0.0,0.41,0.00,0.00,,25.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,edeb21ff
121,Ángel Correa,ar ARG,FW,es Atlético Madrid,27-219,1995,2.1,0,5,1,20.0,2.42,0.48,0.00,0.00,15.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches,01eb744d
122,Joaquín Correa,ar ARG,FW,it Inter,28-062,1994,1.6,0,2,1,50.0,1.23,0.62,0.00,0.00,18.3,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches,45b9b619
123,Bruno Xavier Almeida Costa,pt POR,MF,pt Porto,25-178,1997,0.7,0,1,0,0.0,1.53,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,7b4c1f6e
124,Diogo Costa,pt POR,GK,pt Porto,23-025,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,93fffbcf
125,Thibaut Courtois,be BEL,GK,es Real Madrid,30-156,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,1840e36d
